codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_dia,ocorrencia_horario,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,aeronave_matricula,aeronave_equipamento,aeronave_fabricante,aeronave_modelo,aeronave_tipo_motor,aeronave_quantidade_motores,aeronave_peso_maximo_decolagem,aeronave_quantidade_assentos,aeronave_ano_fabricacao,aeronave_pais_registro,aeronave_categoria_registro,aeronave_segmento_aviacao,aeronave_origem_voo,aeronave_destino_voo,aeronave_fase_voo,aeronave_tipo_operacao,aeronave_nivel_dano,quantidade_fatalidades,quantidade_fatores_contribuintes,dia_extracao,ano,latitude,longitude
201208018273083,ACIDENTE,COM TREM DE POUSO,2012-08-01,16:20:00,ALTO ALEGRE,RR,BRASIL,****,PTKGC,AVIÃO,CESSNA AIRCRAFT,U206F,PISTÃO,1.0,1633,6.0,1974.0,BRASIL,TPX,TÁXI AÉREO,SWUQ,SDMG,CORRIDA APÓS POUSO,TÁXI AÉREO,SUBSTANCIAL,,1,2018-05-06,2012,2.89,-61.49
201111224132085,ACIDENTE,FALHA DO MOTOR EM VOO,2011-11-22,16:40:00,ALTO ALEGRE,RR,BRASIL,****,PTIOT,AVIÃO,CESSNA AIRCRAFT,210L,PISTÃO,1.0,1724,6.0,1973.0,BRASIL,TPX,TÁXI AÉREO,****,****,CRUZEIRO,TÁXI AÉREO,DESTRUÍDA,1.0,3,2018-05-06,2011,2.89,-61.49
201407101908656,INCIDENTE,ESTOURO DE PNEU,2014-07-10,14:15:00,ALTO ALEGRE,RR,BRASIL,SWUQ,PTEBZ,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720C,PISTÃO,1.0,1542,6.0,1976.0,BRASIL,TPX,TÁXI AÉREO,****,****,CORRIDA APÓS POUSO,TÁXI AÉREO,NENHUM,,0,2018-05-06,2014,2.89,-61.49
201106206058374,INCIDENTE,PERDA DE CONTROLE NO SOLO,2011-06-20,14:30:00,ALTO ALEGRE,RR,BRASIL,****,PTOND,AVIÃO,CESSNA AIRCRAFT,U206G,PISTÃO,1.0,1633,6.0,1982.0,BRASIL,TPX,TÁXI AÉREO,****,****,CORRIDA APÓS POUSO,TÁXI AÉREO,LEVE,,0,2018-05-06,2011,2.89,-61.49
201207079159318,ACIDENTE,PERDA DE CONTROLE NO SOLO,2012-07-07,14:30:00,ALTO GARCAS,MT,BRASIL,****,PTKGM,AVIÃO,BEECH AIRCRAFT,V35B,PISTÃO,1.0,1542,5.0,1974.0,BRASIL,TPP,PARTICULAR,SBUR,SWRD,CORRIDA APÓS POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2012,-16.94,-53.52
201101258281876,ACIDENTE,PERDA DE CONTROLE NO SOLO,2011-01-25,14:40:00,ALTO GARCAS,MT,BRASIL,SWDC,PTNUT,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,PISTÃO,1.0,1157,4.0,1979.0,BRASIL,TPP,PARTICULAR,SWRD,SWDC,CORRIDA APÓS POUSO,VOO PRIVADO,SUBSTANCIAL,,3,2018-05-06,2011,-16.94,-53.52
201206201067225,ACIDENTE,POUSO LONGO,2012-06-20,16:15:00,ALTO HORIZONTE,GO,BRASIL,****,PRIOP,AVIÃO,CESSNA AIRCRAFT,172RG,PISTÃO,1.0,1202,4.0,1980.0,BRASIL,TPP,PARTICULAR,SWGI,****,POUSO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2012,-14.19,-49.33
201402197007763,ACIDENTE,INDETERMINADO,2014-02-19,14:30:00,ALTO PARAGUAI,MT,BRASIL,****,PRZOP,AVIÃO,EDEVALDO MARTINS FERREIRA,RV-10,PISTÃO,1.0,1224,4.0,2012.0,BRASIL,PET,EXPERIMENTAL,****,****,MANOBRA,VOO EXPERIMENTAL,DESTRUÍDA,2.0,0,2018-05-06,2014,-14.51,-56.48
201711011209437,ACIDENTE,POUSO LONGO,2017-10-28,11:55:00,ALTO PARAISO DE GOIAS,GO,BRASIL,SDXF,PTICY,AVIÃO,CESSNA AIRCRAFT,210L,PISTÃO,1.0,1724,6.0,1972.0,BRASIL,ADD,ADMINISTRAÇÃO DIRETA,SBBR,SDXF,POUSO,OPERAÇÃO POLICIAL,SUBSTANCIAL,,0,2018-05-06,2017,-14.13,-47.51
201209122856512,ACIDENTE,PERDA DE CONTROLE NO SOLO,2012-09-12,12:00:00,ALTO PARAISO DE GOIAS,GO,BRASIL,SDXF,PPKBU,AVIÃO,XAVANTE,A-122-A,PISTÃO,1.0,840,2.0,1971.0,BRASIL,PRI,INSTRUÇÃO,SDXF,SWUZ,DECOLAGEM,VOO DE INSTRUÇÃO,SUBSTANCIAL,,2,2018-05-06,2012,-14.13,-47.51
201611141319191,ACIDENTE,FALHA DO MOTOR EM VOO,2016-11-08,16:00:00,ALTO PARAISO DE GOIAS,GO,BRASIL,****,PTHYE,HELICÓPTERO,HELIBRAS,HB-350B,TURBOEIXO,1.0,1950,6.0,1992.0,BRASIL,TPP,PARTICULAR,****,SIHG,DECOLAGEM VERTICAL,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2016,-14.13,-47.51
201609091218563,ACIDENTE,FALHA DO MOTOR EM VOO,2016-09-01,14:30:00,ALTO PARANA,PR,BRASIL,****,PUAQA,ULTRALEVE,AEROALCOOL TECNOLOGIA LTDA,AA-155,PISTÃO,1.0,500,2.0,2009.0,BRASIL,PET,EXPERIMENTAL,SBMG,SBMG,SUBIDA,VOO EXPERIMENTAL,SUBSTANCIAL,,0,2018-05-06,2016,-23.12,-52.31
200801058203864,ACIDENTE,FALHA DO MOTOR EM VOO,2008-01-05,09:30:00,ALTO TAQUARI,MT,BRASIL,****,PTUPZ,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,PISTÃO,1.0,1800,1.0,2004.0,BRASIL,TPP,PARTICULAR,****,****,SUBIDA,OPERAÇÃO AGRÍCOLA,SUBSTANCIAL,,3,2018-05-06,2008,-17.82,-53.28
201211082905561,ACIDENTE,OUTROS,2012-11-08,19:00:00,ALTONIA,PR,BRASIL,****,PRFAN,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-721C,PISTÃO,1.0,1633,7.0,1977.0,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2012,-23.87,-53.9
201504048870269,ACIDENTE,FALHA DO MOTOR EM VOO,2015-04-04,20:30:00,ALVARES MACHADO,SP,BRASIL,SDEM,PUGUL,ULTRALEVE,MARCO AUGUSTO SCOBOZA GULIN,ASTRO AC-101,PISTÃO,1.0,420,2.0,2010.0,BRASIL,PET,EXPERIMENTAL,SDEM,SDEM,CRUZEIRO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2015,-22.07,-51.47
201602261212385,ACIDENTE,FALHA DO MOTOR EM VOO,2016-02-20,13:30:00,ALVARES MACHADO,SP,BRASIL,SDEM,PUHNF,ULTRALEVE,HELIO NEGRI FERNANDES,P92 EAGLET,PISTÃO,1.0,600,2.0,2012.0,BRASIL,PET,EXPERIMENTAL,SDEM,SDYJ,DECOLAGEM,VOO EXPERIMENTAL,SUBSTANCIAL,,0,2018-05-06,2016,-22.07,-51.47
201604251335501,INCIDENTE GRAVE,TRÁFEGO AÉREO,2016-02-24,05:48:00,AMAJARI,RR,BRASIL,****,N26952,AVIÃO,BOEING COMPANY,B787-9 DREAMLINER,JATO,2.0,253000,,2015.0,BRASIL,EXT,***,SBGL,KIAH,CRUZEIRO,VOO REGULAR,NENHUM,,0,2018-05-06,2016,3.65,-61.37
201108118145873,ACIDENTE,POUSO LONGO,2011-08-11,17:00:00,AMAJARI,RR,BRASIL,****,PTXCG,AVIÃO,CESSNA AIRCRAFT,U206G,PISTÃO,1.0,1633,6.0,1981.0,BRASIL,TPX,TÁXI AÉREO,****,****,CORRIDA APÓS POUSO,TÁXI AÉREO,SUBSTANCIAL,,4,2018-05-06,2011,3.65,-61.37
201604062021424,ACIDENTE,PERDA DE CONTROLE NO SOLO,2016-04-05,16:05:00,AMAJARI,RR,BRASIL,SWAQ,PTIXS,AVIÃO,CESSNA AIRCRAFT,U206F,PISTÃO,1.0,1633,6.0,1973.0,BRASIL,TPX,TÁXI AÉREO,SWPD,SWAQ,CORRIDA APÓS POUSO,TÁXI AÉREO,SUBSTANCIAL,,8,2018-05-06,2016,3.65,-61.37
201604251335501,INCIDENTE GRAVE,TRÁFEGO AÉREO,2016-02-24,05:48:00,AMAJARI,RR,BRASIL,****,N752AN,AVIÃO,BOEING COMPANY,777-223ER,JATO,2.0,229520,,2001.0,BRASIL,EXT,***,KMIA,SBGR,CRUZEIRO,VOO REGULAR,NENHUM,,0,2018-05-06,2016,3.65,-61.37
200902274965349,INCIDENTE,PERDA DE CONTROLE NO SOLO,2009-02-27,16:30:00,AMAJARI,RR,BRASIL,****,PTOOP,AVIÃO,CESSNA AIRCRAFT,T210N,PISTÃO,1.0,1814,6.0,1980.0,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APÓS POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2009,3.65,-61.37
201503022541568,ACIDENTE,POUSO EM LOCAL NÃO PREVISTO,2015-03-02,23:00:00,AMAPORA,PR,BRASIL,****,ZPBLY,AVIÃO,PIPER AIRCRAFT,PA-32R-301,TURBOÉLICE,1.0,1633,,1983.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,NENHUM,,0,2018-05-06,2015,-23.09,-52.78
201205192648772,INCIDENTE GRAVE,COM TREM DE POUSO,2012-05-19,13:40:00,AMARGOSA,BA,BRASIL,SNAZ,PTGMA,AVIÃO,CESSNA AIRCRAFT,310R,PISTÃO,2.0,2495,6.0,1977.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2012,-13.03,-39.6
201010179552033,INCIDENTE,CORTE INVOLUNTÁRIO DO MOTOR,2010-10-17,15:05:00,AMERICANA,SP,BRASIL,****,PPGUT,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C,PISTÃO,1.0,660,2.0,1961.0,BRASIL,PRI,INSTRUÇÃO,****,****,MANOBRA,VOO DE INSTRUÇÃO,NENHUM,,0,2018-05-06,2010,-22.73,-47.33
201402262200380,ACIDENTE,COLISÃO COM AERONAVE NO SOLO,2014-02-26,15:30:00,AMERICANA,SP,BRASIL,SDAI,PTZRP,AVIÃO,***,S2A,PISTÃO,1.0,521,2.0,1977.0,BRASIL,PET,EXPERIMENTAL,****,****,CORRIDA APÓS POUSO,VOO EXPERIMENTAL,SUBSTANCIAL,,0,2018-05-06,2014,-22.73,-47.33
201302288828626,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,2013-02-28,17:10:00,AMERICANA,SP,BRASIL,SDAI,PRAZU,AVIÃO,CIRRUS DESIGN,SR22,PISTÃO,1.0,1542,4.0,2006.0,BRASIL,TPP,PARTICULAR,****,****,TÁXI,VOO PRIVADO,LEVE,,0,2018-05-06,2013,-22.73,-47.33
201106046509244,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,2011-06-04,14:00:00,AMERICANA,SP,BRASIL,****,PRVFE,AVIÃO,CESSNA AIRCRAFT,172RG,PISTÃO,1.0,1202,4.0,1982.0,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APÓS POUSO,VOO PRIVADO,LEVE,,3,2018-05-06,2011,-22.73,-47.33
201512062996168,ACIDENTE,PERDA DE CONTROLE NO SOLO,2015-12-06,15:00:00,AMERICANA,SP,BRASIL,SDAI,PTBMU,AVIÃO,CESSNA AIRCRAFT,180D,PISTÃO,1.0,1202,4.0,1961.0,BRASIL,TPP,PARTICULAR,SDAI,SDAI,CORRIDA APÓS POUSO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2015,-22.73,-47.33
201302288828626,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,2013-02-28,17:10:00,AMERICANA,SP,BRASIL,SDAI,PRHOM,AVIÃO,BEECH AIRCRAFT,58,PISTÃO,2.0,2495,6.0,1992.0,BRASIL,SAE-AG,AGRÍCOLA,****,****,OUTRA FASE,OPERAÇÃO AGRÍCOLA,LEVE,,0,2018-05-06,2013,-22.73,-47.33
201211234731194,ACIDENTE,COM TREM DE POUSO,2012-11-23,21:00:00,AMERICANA,SP,BRASIL,SDAI,PTZRC,AVIÃO,***,COMP AIR CA-7,PISTÃO,1.0,1885,2.0,2007.0,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,VOO EXPERIMENTAL,SUBSTANCIAL,,0,2018-05-06,2012,-22.73,-47.33
201404091698398,ACIDENTE,PERDA DE CONTROLE EM VOO,2014-04-09,14:40:00,AMERICANA,SP,BRASIL,SDAI,PUFIN,ULTRALEVE,***,SUPERPULSAR 100,PISTÃO,1.0,630,2.0,2006.0,BRASIL,PET,EXPERIMENTAL,****,****,DECOLAGEM,VOO EXPERIMENTAL,SUBSTANCIAL,1.0,0,2018-05-06,2014,-22.73,-47.33
201404241795275,ACIDENTE,POUSO SEM TREM,2014-04-24,17:00:00,AMERICANA,SP,BRASIL,SDAI,PTXBM,AVIÃO,RAYTHEON AIRCRAFT,58,PISTÃO,2.0,2495,6.0,2000.0,BRASIL,TPP,PARTICULAR,SSUR,SDAI,POUSO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2014,-22.73,-47.33
201309129258574,ACIDENTE,OUTROS,2013-09-12,17:30:00,AMERICANA,SP,BRASIL,SDAI,PUTMV,ULTRALEVE,TRIKE ICAROS LTDA,Adventure,PISTÃO,1.0,450,2.0,2012.0,BRASIL,PET,EXPERIMENTAL,****,****,INDETERMINADA,VOO EXPERIMENTAL,LEVE,,0,2018-05-06,2013,-22.73,-47.33
201402262200380,ACIDENTE,COLISÃO COM AERONAVE NO SOLO,2014-02-26,15:30:00,AMERICANA,SP,BRASIL,SDAI,PTZHU,AVIÃO,***,PITTSS15 AVIAO,PISTÃO,1.0,0,1.0,0.0,BRASIL,PET,EXPERIMENTAL,****,****,CORRIDA APÓS POUSO,VOO EXPERIMENTAL,SUBSTANCIAL,,0,2018-05-06,2014,-22.73,-47.33
201603081423542,ACIDENTE,EXCURSÃO DE PISTA,2016-03-03,20:20:00,AMERICANA,SP,BRASIL,SDAI,PRGDV,AVIÃO,CIRRUS DESIGN,SR22,PISTÃO,1.0,1542,4.0,2004.0,BRASIL,TPP,PARTICULAR,SBMT,SDAI,POUSO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2016,-22.73,-47.33
201306081213547,ACIDENTE,OUTROS,2013-06-08,13:30:00,ANAJAS,PA,BRASIL,****,PTNIK,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711C,PISTÃO,1.0,1202,4.0,1976.0,BRASIL,TPX,TÁXI AÉREO,SBJC,SISO,DECOLAGEM,TÁXI AÉREO,SUBSTANCIAL,,2,2018-05-06,2013,-0.98,-49.94
201306095813080,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,2013-06-09,19:10:00,ANAJAS,PA,BRASIL,****,PRAPH,AVIÃO,PIPER AIRCRAFT,PA-32-300,PISTÃO,1.0,1542,7.0,1979.0,BRASIL,TPX,TÁXI AÉREO,SBBE,SISO,NAVEGAÇÃO A BAIXA ALTURA,TÁXI AÉREO,SUBSTANCIAL,,2,2018-05-06,2013,-0.98,-49.94
201609191241236,ACIDENTE,PERDA DE CONTROLE EM VOO,2016-09-16,19:00:00,ANAMA,AM,BRASIL,****,PUXXX6,ULTRALEVE,***,***,PISTÃO,1.0,0,,0.0,BRASIL,***,***,****,****,POUSO,***,***,,0,2018-05-06,2016,-3.58,-61.4
201003264949508,ACIDENTE,FALHA DO MOTOR EM VOO,2010-03-26,10:45:00,ANAPOLIS,GO,BRASIL,****,PTAKS,AVIÃO,CESSNA AIRCRAFT,210H,PISTÃO,1.0,1542,4.0,1969.0,BRASIL,TPP,PARTICULAR,SWNS,SWLZ,DECOLAGEM,VOO PRIVADO,SUBSTANCIAL,,3,2018-05-06,2010,-16.32,-48.95
201803021416074,INCIDENTE,COM TREM DE POUSO,2018-01-23,19:00:00,ANAPOLIS,GO,BRASIL,SWNS,PTLJY,AVIÃO,BEECH AIRCRAFT,E55,PISTÃO,2.0,2404,6.0,1978.0,BRASIL,TPP,PARTICULAR,SWNS,SWNS,CORRIDA APÓS POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2018,-16.32,-48.95
201004076747201,INCIDENTE GRAVE,COM TREM DE POUSO,2010-04-07,19:30:00,ANAPOLIS,GO,BRASIL,SWNS,PTWYD,AVIÃO,CESSNA AIRCRAFT,310R,PISTÃO,2.0,2495,6.0,1979.0,BRASIL,TPP,PARTICULAR,****,****,POUSO,VOO PRIVADO,LEVE,,1,2018-05-06,2010,-16.32,-48.95
201609241244446,INCIDENTE,SOPRO DE ROTOR,2016-09-06,20:30:00,ANAPOLIS,GO,BRASIL,SWNS,PPMRH,HELICÓPTERO,HELIBRAS,AS 350 B2,TURBOEIXO,1.0,2250,6.0,2011.0,BRASIL,TPP,PARTICULAR,SWNS,SWNS,POUSO,VOO PRIVADO,NENHUM,,0,2018-05-06,2016,-16.32,-48.95
201407074104552,INCIDENTE GRAVE,PANE SECA,2014-07-07,12:46:00,ANAPOLIS,GO,BRASIL,****,PUUMG,ULTRALEVE,***,CONQUEST 180,PISTÃO,1.0,750,1.0,2008.0,BRASIL,PET,EXPERIMENTAL,****,****,MANOBRA,VOO EXPERIMENTAL,NENHUM,,0,2018-05-06,2014,-16.32,-48.95
201609241244446,INCIDENTE,SOPRO DE ROTOR,2016-09-06,20:30:00,ANAPOLIS,GO,BRASIL,SWNS,PUBRA,ULTRALEVE,FABRICACAO PROPRIA,EXPERIMENTAL,PISTÃO,1.0,0,0.0,0.0,BRASIL,PET,EXPERIMENTAL,SWNS,SWNS,ESTACIONAMENTO,VOO EXPERIMENTAL,LEVE,,0,2018-05-06,2016,-16.32,-48.95
201304044553059,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,2013-04-04,22:34:00,ANAPOLIS,GO,BRASIL,****,PRAVL,AVIÃO,AIRBUS INDUSTRIE,A318-122,JATO,2.0,68000,129.0,2007.0,BRASIL,TPR,REGULAR,****,****,DESCIDA,VOO REGULAR,NENHUM,,0,2018-05-06,2013,-16.32,-48.95
201702061906198,INCIDENTE,COM LANÇAMENTO DE PESSOAS,2016-05-27,18:00:00,ANAPOLIS,GO,BRASIL,SWNS,PTBOZ,AVIÃO,CESSNA AIRCRAFT,172B,PISTÃO,1.0,998,4.0,1961.0,BRASIL,PRI,INSTRUÇÃO,SWNS,SWNS,MANOBRA,VOO PRIVADO,NENHUM,,0,2018-05-06,2016,-16.32,-48.95
200906189666630,ACIDENTE,COM TREM DE POUSO,2009-06-18,18:40:00,ANAPOLIS,GO,BRASIL,****,PTRAS,AVIÃO,EMBRAER,EMB-820C NAVAJO,PISTÃO,2.0,3175,7.0,1979.0,BRASIL,ADF,ADMINISTRAÇÃO DIRETA,SBGO,SBGO,CORRIDA APÓS POUSO,OPERAÇÃO POLICIAL,SUBSTANCIAL,,0,2018-05-06,2009,-16.32,-48.95
201403247272947,INCIDENTE,FALHA DO MOTOR EM VOO,2014-03-24,18:45:00,ANAPOLIS,GO,BRASIL,****,PTVGV,AVIÃO,EMBRAER,EMB-810D,PISTÃO,2.0,2155,6.0,1988.0,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,VOO PRIVADO,NENHUM,,0,2018-05-06,2014,-16.32,-48.95
201109293074035,INCIDENTE GRAVE,PERDA DE COMPONENTE EM VOO,2011-09-29,20:00:00,ANAPOLIS,GO,BRASIL,SWNS,PRZTL,AVIÃO,MELO TRANSPORTES E LOGISTICA LTDA,RV-10,PISTÃO,1.0,1224,4.0,2011.0,BRASIL,PET,EXPERIMENTAL,****,****,CIRCUITO DE TRÁFEGO,VOO EXPERIMENTAL,SUBSTANCIAL,,0,2018-05-06,2011,-16.32,-48.95
201405272917204,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,2014-05-27,11:55:00,ANAPOLIS,GO,BRASIL,SBAN,PRONL,AVIÃO,AIRBUS INDUSTRIE,A320-214,JATO,2.0,77000,172.0,2012.0,BRASIL,TPR,REGULAR,****,****,APROXIMAÇÃO FINAL,VOO REGULAR,NENHUM,,0,2018-05-06,2014,-16.32,-48.95
201504098929665,INCIDENTE GRAVE,COLISÃO DE VEÍCULO COM AERONAVE,2015-04-09,13:13:00,ANAPOLIS,GO,BRASIL,SWNS,PTCVR,AVIÃO,CESSNA AIRCRAFT,172S,PISTÃO,1.0,1157,,,BRASIL,PRI,INSTRUÇÃO,SWNS,SWNS,TÁXI,VOO DE INSTRUÇÃO,LEVE,,3,2018-05-06,2015,-16.32,-48.95
201304044347653,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,2013-04-04,22:06:00,ANAPOLIS,GO,BRASIL,****,PROAJ,AVIÃO,FOKKER,F28MK0100,JATO,2.0,44450,107.0,1992.0,BRASIL,TPR,REGULAR,****,****,CIRCUITO DE TRÁFEGO,VOO REGULAR,NENHUM,,0,2018-05-06,2013,-16.32,-48.95
201108255613315,ACIDENTE,FALHA DO MOTOR EM VOO,2011-08-25,18:30:00,ANAPOLIS,GO,BRASIL,****,PTLBT,AVIÃO,CESSNA AIRCRAFT,A150K,PISTÃO,1.0,726,2.0,1970.0,BRASIL,PRI,INSTRUÇÃO,SWNS,SWNS,SUBIDA,VOO DE INSTRUÇÃO,SUBSTANCIAL,,3,2018-05-06,2011,-16.32,-48.95
200811281494947,ACIDENTE,PERDA DE CONTROLE EM VOO,2008-11-28,20:50:00,ANAPOLIS,GO,BRASIL,SWNS,N400SA,AVIÃO,BEECH AIRCRAFT,58,PISTÃO,2.0,2495,6.0,1987.0,BRASIL,TPP,PARTICULAR,****,****,CRUZEIRO,VOO PRIVADO,DESTRUÍDA,4.0,5,2018-05-06,2008,-16.32,-48.95
201203097537390,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,2012-03-09,08:30:00,ANAPOLIS,GO,BRASIL,****,PTOTV,AVIÃO,PIPER AIRCRAFT,PA-31T1,TURBOÉLICE,2.0,3946,7.0,1981.0,BRASIL,TPX,TÁXI AÉREO,****,****,CRUZEIRO,TÁXI AÉREO,LEVE,,0,2018-05-06,2012,-16.32,-48.95
201011091278987,ACIDENTE,OUTROS,2010-11-09,18:30:00,ANDARAI,BA,BRASIL,****,PRREI,AVIÃO,CIRRUS DESIGN,SR20,PISTÃO,1.0,1315,4.0,2008.0,BRASIL,TPP,PARTICULAR,****,SNIB,DECOLAGEM,VOO PRIVADO,SUBSTANCIAL,1.0,7,2018-05-06,2010,-12.8,-41.33
201612062313223,INCIDENTE,F.O.D.,2016-11-17,18:00:00,ANDRADINA,SP,BRASIL,SDDN,PRONE,AVIÃO,LEARJET,45,JATO,2.0,9525,9.0,2004.0,BRASIL,TPP,PARTICULAR,SBSP,SDDN,POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2016,-20.89,-51.37
201308199002931,INCIDENTE,F.O.D.,2013-08-19,12:00:00,ANDRADINA,SP,BRASIL,SDDN,PRONE,AVIÃO,LEARJET,45,JATO,2.0,9525,9.0,2004.0,BRASIL,TPP,PARTICULAR,****,****,PARTIDA DO MOTOR,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2013,-20.89,-51.37
201105243583431,ACIDENTE,OPERAÇÃO A BAIXA ALTITUDE,2011-05-24,09:45:00,ANGELICA,MS,BRASIL,****,PTGTZ,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,PISTÃO,1.0,1800,1.0,1979.0,BRASIL,SAE-AG,AGRÍCOLA,****,****,OUTRA FASE,OPERAÇÃO AGRÍCOLA,SUBSTANCIAL,,0,2018-05-06,2011,-22.15,-53.77
201408227604299,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,2014-08-22,14:30:00,ANGRA DOS REIS,RJ,BRASIL,SDAG,PUWFA,ULTRALEVE,***,FASCINATION,PISTÃO,1.0,500,2.0,2002.0,BRASIL,PET,EXPERIMENTAL,****,****,POUSO,VOO EXPERIMENTAL,LEVE,,0,2018-05-06,2014,-23.0,-44.31
201407141681337,INCIDENTE,ESTOURO DE PNEU,2014-07-14,19:25:00,ANGRA DOS REIS,RJ,BRASIL,SDAG,PRSKG,AVIÃO,CESSNA AIRCRAFT,172S,PISTÃO,1.0,1157,4.0,2008.0,BRASIL,PRI,INSTRUÇÃO,****,****,POUSO,VOO DE INSTRUÇÃO,LEVE,,0,2018-05-06,2014,-23.0,-44.31
201604271828141,INCIDENTE GRAVE,POUSO SEM TREM,2016-04-21,16:45:00,ANGRA DOS REIS,RJ,BRASIL,SDAG,PRAEX,AVIÃO,HAWKER BEECHCRAFT,400A,JATO,2.0,7245,10.0,1993.0,BRASIL,TPP,PARTICULAR,SBMT,SDAG,POUSO,VOO PRIVADO,LEVE,,0,2018-05-06,2016,-23.0,-44.31
201609131430542,ACIDENTE,EXCURSÃO DE PISTA,2016-09-10,14:10:00,ANGRA DOS REIS,RJ,BRASIL,SDAG,PTMMP,AVIÃO,EMBRAER,EMB-500,JATO,2.0,4750,8.0,2011.0,BRASIL,TPP,PARTICULAR,SBBH,SDAG,CORRIDA APÓS POUSO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2016,-23.0,-44.31
201509183338691,ACIDENTE,FALHA DO MOTOR EM VOO,2015-09-18,13:30:00,ANGRA DOS REIS,RJ,BRASIL,****,PUTOF,***,***,***,***,0.0,208,0.0,2008.0,BRASIL,PET,EXPERIMENTAL,****,****,CRUZEIRO,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2015,-23.0,-44.31
201212272090341,ACIDENTE,POUSO BRUSCO,2012-12-27,16:03:00,ANGRA DOS REIS,RJ,BRASIL,SDMC,PPPFC,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,PISTÃO,1.0,1134,4.0,2010.0,BRASIL,TPP,PARTICULAR,SBJR,SDMS,APROXIMAÇÃO FINAL,VOO PRIVADO,SUBSTANCIAL,,0,2018-05-06,2012,-23.0,-44.31
201102203023021,INCIDENTE GRAVE,COM ROTOR,2011-02-20,21:20:00,ANGRA DOS REIS,RJ,BRASIL,****,PRSSK,HELICÓPTERO,AGUSTA,A109E,TURBOEIXO,2.0,3000,8.0,2006.0,BRASIL,TPP,PARTICULAR,****,****,PAIRADO,VOO PRIVADO,LEVE,,0,2018-05-06,2011,-23.0,-44.31
200910129260596,ACIDENTE,EXCURSÃO DE PISTA,2009-10-12,16:10:00,ANGRA DOS REIS,RJ,BRASIL,SDAG,PPAFM,AVIÃO,EMBRAER,EMB-500,JATO,2.0,4750,6.0,2009.0,BRASIL,TPP,PARTICULAR,****,****,CORRIDA APÓS POUSO,VOO PRIVADO,SUBSTANCIAL,,8,2018-05-06,2009,-23.0,-44.31
201604281742226,INCIDENTE,COM TREM DE POUSO,2016-04-21,19:50:00,ANGRA DOS REIS,RJ,BRASIL,SDAG,PTGMM,AVIÃO,CIRRUS DESIGN,SR22,PISTÃO,1.0,1542,4.0,2003.0,BRASIL,TPP,PARTICULAR,SDCO,SDAG,TÁXI,VOO PRIVADO,LEVE,,0,2018-05-06,2016,-23.0,-44.31
